ConceptSetId	codeCategory	Name	conceptId	conceptCode	conceptName	vocabulary
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540691	S72.414K	Nondisplaced unspecified condyle fracture of lower end of right femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540692	S72.414N	Nondisplaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540693	S72.415E	Nondisplaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540694	S72.416D	Nondisplaced unspecified condyle fracture of lower end of unspecified femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540695	S72.421B	Displaced fracture of lateral condyle of right femur, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540696	S72.421H	Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540697	S72.421M	Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type I or II with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540698	S72.421N	Displaced fracture of lateral condyle of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540699	S72.424K	Nondisplaced fracture of lateral condyle of right femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540700	S72.425G	Nondisplaced fracture of lateral condyle of left femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540701	S72.425J	Nondisplaced fracture of lateral condyle of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540702	S72.426R	Nondisplaced fracture of lateral condyle of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540703	S72.431E	Displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540704	S72.431F	Displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540706	S72.432F	Displaced fracture of medial condyle of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540707	S72.434K	Nondisplaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540708	S72.435H	Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540709	S72.435Q	Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540710	S72.441F	Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540711	S72.441G	Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540712	S72.444R	Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540713	S72.445A	Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540714	S72.445C	Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540715	S72.445F	Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540717	S72.454E	Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540718	S72.455A	Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540719	S72.455F	Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540721	S72.461F	Displaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540722	S72.461H	Displaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540723	S72.462P	Displaced supracondylar fracture with intracondylar extension of lower end of left femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540724	S72.463G	Displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540725	S72.464N	Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540726	S72.465B	Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540727	S72.466A	Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540728	S72.472G	Torus fracture of lower end of left femur, subsequent encounter for fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540729	S72.492D	Other fracture of lower end of left femur, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540730	S72.492F	Other fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540731	S72.492P	Other fracture of lower end of left femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540732	S72.499B	Other fracture of lower end of unspecified femur, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540733	S72.499P	Other fracture of lower end of unspecified femur, subsequent encounter for closed fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540734	S72.8X2N	Other fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540735	S72.8X9E	Other fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540736	S72.91XK	Unspecified fracture of right femur, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540740	S73.121A	Ischiocapsular ligament sprain of right hip, initial encounter	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540780	S79.002A	Unspecified physeal fracture of upper end of left femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540781	S79.002G	Unspecified physeal fracture of upper end of left femur, subsequent encounter for fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540782	S79.009D	Unspecified physeal fracture of upper end of unspecified femur, subsequent encounter for fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540783	S79.009K	Unspecified physeal fracture of upper end of unspecified femur, subsequent encounter for fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540784	S79.091P	Other physeal fracture of upper end of right femur, subsequent encounter for fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540785	S79.099A	Other physeal fracture of upper end of unspecified femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540786	S79.102D	Unspecified physeal fracture of lower end of left femur, subsequent encounter for fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540787	S79.129A	Salter-Harris Type II physeal fracture of lower end of unspecified femur, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540789	S79.131K	Salter-Harris Type III physeal fracture of lower end of right femur, subsequent encounter for fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540790	S79.139P	Salter-Harris Type III physeal fracture of lower end of unspecified femur, subsequent encounter for fracture with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540791	S79.141D	Salter-Harris Type IV physeal fracture of lower end of right femur, subsequent encounter for fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540792	S79.191D	Other physeal fracture of lower end of right femur, subsequent encounter for fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540809	S82.002R	Unspecified fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540810	S82.009B	Unspecified fracture of unspecified patella, initial encounter for open fracture type I or II	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540811	S82.013E	Displaced osteochondral fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540812	S82.013F	Displaced osteochondral fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540813	S82.014K	Nondisplaced osteochondral fracture of right patella, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540814	S82.015D	Nondisplaced osteochondral fracture of left patella, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540815	S82.023Q	Displaced longitudinal fracture of unspecified patella, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540816	S82.024A	Nondisplaced longitudinal fracture of right patella, initial encounter for closed fracture	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540817	S82.026G	Nondisplaced longitudinal fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540818	S82.026K	Nondisplaced longitudinal fracture of unspecified patella, subsequent encounter for closed fracture with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540819	S82.031N	Displaced transverse fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540820	S82.031Q	Displaced transverse fracture of right patella, subsequent encounter for open fracture type I or II with malunion	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540821	S82.032D	Displaced transverse fracture of left patella, subsequent encounter for closed fracture with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540822	S82.042E	Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540823	S82.043E	Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540824	S82.045J	Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540825	S82.091E	Other fracture of right patella, subsequent encounter for open fracture type I or II with routine healing	ICD10CM
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	45540826	S82.092C	Other fracture of left patella, initial encounter for open fracture type IIIA, IIIB, or IIIC	ICD10CM
